"395","13"
"396","26"
"397","92"
"398","51"
"399","10"
"400","28"
"401","19"
"402","60"
"403","13"
"404","81"
"405","3554"
"406","66"
"407","1800"
"408","652"
"409","431"
"410","18618"
"411","113"
"412","4521"
"413","6105"
"414","865"
"415","3217"
"416","1774"
"417","3301"
"418","685"
"419","4542"
"420","14934"
"421","1748"
"422","1412"
"423","2304"
"424","742"
"425","882"
"426","3314"
"427","3407"
"428","4919"
"429","1483"
"430","252"
"431","8946"
"432","12819"
"433","1242"
"434","24940"
"435","13911"
"436","1239"
"437","1835"
"438","1054"
"439","53"
"440","19297"
"441","8035"
"442","18307"
"443","587"
"444","1299"
"445","1893"
"446","3752"
"447","223"
"448","3013"
"449","684"
"450","2967"
"451","636"
"452","1204"
"453","931"
"454","25689"
"455","8453"
"456","931"
"457","49581"
"458","1054"
"459","1103"
"460","913"
"461","904"
"462","203"
"463","410"
"464","3149"
"465","723"
"466","13521"
"467","741"
"468","7347"
"469","1279"
"470","463"
"471","11268"
"472","731"
"473","1364"
"474","18836"
"475","9083"
"476","229"
"477","4534"
"478","277"
"479","1230"
"480","59715"
"481","5360"
"482","2716"
"483","587"
"484","704"
"485","13577"
"486","602"
"487","615"
"488","532"
"489","3032"
"490","3210"
"491","5457"
"492","3116"
"493","3699"
"494","12190"
"495","653"
"496","413"
"497","14214"
"498","378"
"499","404"
"500","34392"
"501","1897"
"502","3642"
"503","140"
"504","1136"
"505","1293"
"506","1343"
"507","3233"
"508","19489"
"509","17068"
"510","879"
"511","1665"
"512","1239"
"513","572"
"514","4681"
"515","10661"
"516","3431"
"517","3450"
"518","1222"
"519","4812"
"520","14439"
"521","2185"
"522","1264"
"523","926"
"524","7630"
"525","172"
"526","130"
"527","50054"
"528","913"
"529","10952"
"530","32"
"531","7459"
"532","5968"
"533","3865"
"534","4869"
"535","5576"
"536","742"
"537","3431"
"538","5101"
"539","28805"
"540","4943"
"541","30526"
"542","3491"
"543","12348"
"544","2168"
"545","50"
"546","5554"
"547","807"
"548","2843"
"549","1450"
"550","3373"
"551","20509"
"552","12901"
"553","15157"
"554","516"
"555","15360"
"556","1219"
"558","1428"
"559","47"
"560","39"
"561","223"
"562","6197"
"563","342"
"564","328"
"565","687"
"566","150"
"567","360"
"568","389"
"569","1673"
"570","220"
"571","203"
"572","35"
"573","205"
"574","1390"
"575","2553"
"576","25"
"577","616"
"579","38"
"580","569"
"581","1883"
"582","131"
"583","251"
"584","27"
"585","9713"
"586","28348"
"587","29488"
"588","41842"
"589","52244"
"590","44208"
"591","30"
"592","46054"
"593","63299"
"594","17766"
"595","35138"
"596","12782"
"597","33900"
"598","135"
"599","3174"
"600","305"
"601","113"
"602","340"
"603","601"
"604","6"
"605","3396"
"606","1514"
"607","18"
"608","43272"
"609","2430"
"610","7845"
"611","1767"
"612","1609"
"613","2430"
"614","163"
"615","637"
"616","7892"
"617","524"
"618","360"
"619","714"
"620","35"
"621","330"
"623","35"
"624","47"
"625","25"
"626","631"
"627","1833"
"628","11169"
"629","24"
"630","223"
"631","2193"
"632","342"
"633","336"
"634","334"
"635","1100"
"636","35"
"637","5791"
"638","581"
"639","1147"
"640","3136"
"641","80"
"642","11"
"643","23"
"644","14"
"645","302"
"647","7893"
"648","37127"
"649","137"
"650","1368"
"651","44"
"652","76"
"653","14192"
"654","17"
"655","18"
"656","1198"
"657","36"
"658","49"
"659","433"
"660","120"
"661","10228"
"662","2792"
"663","3327"
"664","322"
"665","1148"
"666","164"
"667","1061"
"668","761"
"670","765"
"671","6361"
"672","27"
"673","9917"
"674","3286"
"675","28"
"676","28"
"678","2677"
"679","97"
"680","1108"
"681","334"
"682","64"
"683","35"
"684","21"
"685","536"
"687","100"
"688","2963"
"690","82"
"691","1172"
"692","920"
"693","27"
"694","2759"
"695","848"
"696","117"
"697","1142"
"698","148"
"699","17"
"700","1245"
"701","97"
"702","371"
"703","357"
"704","1784"
"705","430"
"706","251"
"707","4627"
"708","15263"
"709","2597"
"710","1249"
"711","2120"
"712","181"
"713","135"
"714","3307"
"715","614"
"716","301"
"717","90"
"718","903"
"719","7664"
"720","8171"
"721","18"
"722","353"
"723","33"
"724","8538"
"725","1563"
"726","536"
"727","25"
"728","3545"
"729","103"
"730","70"
"731","854"
"732","234"
"733","31353"
"734","59"
"735","1122"
"736","32446"
"737","4519"
"738","24"
"739","12"
"741","7072"
"742","1859"
"743","6112"
"744","37"
"745","12073"
"746","312"
"747","1084"
"748","5279"
"749","42"
"750","23220"
"751","156"
"752","41"
"753","520"
"754","361"
"755","152"
"756","113"
"757","216"
"758","25"
"759","376"
"760","895"
"761","3711"
"762","9526"
"763","55"
"764","579"
"765","4812"
"766","1801"
"767","304"
"768","34"
"769","137"
"770","27"
"771","155"
"772","34"
"773","36"
"774","35"
"775","138"
"776","47"
"777","29"
"778","23589"
"779","520"
"780","47048"
"781","1988"
"782","2748"
"783","10389"
"784","14379"
"785","10746"
"786","16135"
"787","89"
"788","18799"
"789","47"
"790","105"
"791","113"
"792","48"
"793","118"
"794","102"
"795","106"
"796","42"
"797","114"
"798","3056"
"799","6151"
"800","7196"
"801","1630"
"802","12539"
"803","587"
"804","2236"
"805","11684"
"806","563"
"807","208"
"808","820"
"809","1387"
"810","1882"
"812","35"
"813","453"
"814","11"
"815","28"
"816","73"
"818","2847"
"819","57"
"820","60"
"821","47"
"822","35"
"823","96"
"824","401"
"825","21"
"826","24"
"827","160"
"828","1498"
"829","1821"
"830","6585"
"831","221"
"832","14347"
"833","1427"
"834","203"
"835","947"
"836","4860"
"837","5294"
"838","7938"
"839","3984"
"840","667"
"841","459"
"842","2014"
"843","58"
"844","169"
"845","72"
"846","405"
"847","114"
"848","2062"
"849","8026"
"850","255"
"851","1617"
"852","10547"
"853","112"
"854","210"
"855","35"
"856","58"
"857","45"
"858","41355"
"859","15"
"860","362"
"861","2527"
"862","362"
"864","85"
"865","100"
"866","6230"
"867","335"
"868","87"
"869","568"
"870","465"
"871","60"
"872","61"
"873","41"
"874","73"
"875","524"
"876","300"
"877","167"
"878","28"
"879","2200"
"880","5420"
"881","1107"
"882","820"
"884","54"
"885","633"
"886","1658"
"887","37"
"888","720"
"889","119"
"890","29"
"891","1988"
"892","1370"
"893","584"
"894","28"
"895","61"
"896","490"
"897","885"
"898","6583"
"899","10219"
"900","3033"
"901","1546"
"902","9499"
"903","14094"
"904","17449"
"905","4184"
"906","2057"
"907","898"
"908","15627"
"909","5125"
"910","10922"
"911","4062"
"912","24349"
"913","12144"
"914","9707"
"915","5029"
"916","5961"
"917","1118"
"918","1820"
"919","23445"
"920","14396"
"921","2442"
"922","6525"
"923","17774"
"924","25253"
"925","94"
"926","4826"
"927","880"
"928","4652"
"929","942"
"930","4932"
"931","2268"
"932","2122"
"933","4699"
"934","3970"
"935","628"
"936","1410"
"937","493"
"938","1724"
"939","103"
"940","3876"
"941","955"
"942","2641"
"943","1710"
"944","1084"
"945","2120"
"946","1391"
"947","1739"
"948","1683"
"949","2157"
"950","3358"
"951","3902"
"952","2482"
"953","14084"
"954","5712"
"955","4427"
"956","363"
"957","234"
"958","94"
"959","393"
"960","164"
"961","252"
"962","105"
"963","544"
"964","341"
"965","3624"
"966","124"
"967","156"
"968","8029"
"969","10526"
"970","389"
"971","2874"
"972","117"
"973","942"
"974","136"
"975","24"
"976","437"
"977","10"
"979","41"
"980","117"
"981","211"
"982","588"
"983","20"
"984","238"
"985","58"
"986","2780"
"987","281"
"988","532"
"989","72"
"990","909"
"991","2500"
"992","262"
"993","239"
"994","5299"
"996","3276"
"997","222"
"998","791"
"999","3142"
"1000","203"
"1001","35"
"1002","145"
"1003","1615"
"1004","1569"
"1005","2022"
"1006","1512"
"1007","1808"
"1008","788"
"1009","2604"
"1010","2559"
"1011","1543"
"1012","3427"
"1013","4344"
"1014","1602"
"1015","3501"
"1016","1460"
"1017","3254"
"1018","1216"
"1019","6215"
"1020","6597"
"1021","3503"
"1022","8954"
"1023","3234"
"1024","1085"
"1025","5428"
"1026","119"
"1027","7695"
"1028","14096"
"1029","8951"
"1030","3234"
"1031","4227"
"1032","7842"
"1033","3982"
"1034","1502"
"1035","14049"
"1036","30399"
"1037","7006"
"1038","233"
"1039","57"
"1040","152"
"1041","5625"
"1042","8327"
"1043","1211"
"1044","506"
"1045","46"
"1046","1287"
"1047","8522"
"1049","5039"
"1050","1737"
"1051","1352"
"1052","48"
"1053","212"
"1054","785"
"1055","330"
"1056","723"
"1057","3308"
"1058","135"
"1059","10195"
"1060","9846"
"1061","8740"
"1062","66"
"1063","155"
"1064","2954"
"1065","16"
"1066","1415"
"1067","142"
"1068","333"
"1069","764"
"1070","57"
"1071","57"
"1073","28335"
"1075","126"
"1076","428"
"1077","6853"
"1078","3590"
"1079","19674"
"1080","20557"
"1081","3925"
"1082","1848"
"1083","1543"
"1084","9533"
"1085","1285"
"1086","5581"
"1087","276"
"1088","11013"
"1089","27635"
"1090","15808"
"1091","5148"
"1092","10998"
"1093","7681"
"1094","12348"
"1095","6090"
"1096","3681"
"1097","32685"
"1098","135"
"1099","2164"
"1100","5342"
"1101","20338"
"1102","80"
"1103","5951"
"1104","6372"
"1105","922"
"1106","38"
"1107","83"
"1109","13"
"1110","29"
"1111","1764"
"1112","386"
"1113","1046"
"1114","486"
"1115","39"
"1116","167"
"1117","222"
"1118","32"
"1119","180"
"1120","9028"
"1121","114"
"1122","17"
"1123","207"
"1124","4636"
"1125","5267"
"1126","3122"
"1127","17508"
"1128","1690"
"1129","8891"
"1130","1944"
"1131","3247"
"1132","3060"
"1133","106"
"1134","57"
"1135","3969"
"1136","33024"
"1137","68"
"1138","52"
"1139","25"
"1140","32"
"1141","5"
"1142","64"
"1143","55"
"1144","164"
"1145","57"
"1146","38"
"1147","3737"
"1148","15022"
"1149","59"
"1150","1661"
"1151","368"
"1152","164"
"1153","139"
"1154","106"
"1155","10"
"1156","42"
"1157","32"
"1158","13"
"1159","19"
"1160","43"
"1161","1488"
"1162","785"
"1163","246"
"1164","157"
"1165","36"
"1166","40"
"1167","863"
"1168","201"
"1169","312"
"1170","162"
"1171","3326"
"1172","9100"
"1173","2948"
"1174","99"
"1175","7059"
"1176","1727"
"1177","1857"
"1178","3568"
"1179","6685"
"1180","473"
"1181","101"
"1183","15330"
"1184","1038"
"1185","5642"
"1186","7099"
"1187","1189"
"1188","7657"
"1189","2700"
"1190","1537"
"1191","1617"
"1192","1054"
"1193","29932"
"1194","2592"
"1196","45313"
"1197","32586"
"1198","43295"
"1199","13957"
"1200","27206"
"1201","14496"
"1202","1496"
"1203","12934"
"1204","12378"
"1206","24694"
"1207","14769"
"1208","23090"
"1209","4407"
"1210","46839"
"1211","3654"
"1212","6565"
"1213","26406"
"1214","30933"
"1215","12469"
"1216","1738"
"1217","4824"
"1218","2839"
"1219","19649"
"1220","19824"
"1221","27398"
"1222","21926"
"1223","7781"
"1224","4656"
"1225","20545"
"1226","2220"
"1227","4288"
"1228","9711"
"1230","15383"
"1231","7902"
"1232","1663"
"1233","13612"
"1234","14926"
"1235","8066"
"1236","942"
"1237","4142"
"1238","3194"
"1240","33429"
"1241","2576"
"1242","12266"
"1243","4178"
"1244","8066"
"1245","6060"
"1246","20538"
"1247","17039"
"1248","4718"
"1249","9227"
"1250","12576"
"1251","3096"
"1252","15310"
"1253","6259"
"1254","5155"
"1255","1963"
"1256","5569"
"1257","5406"
"1258","23410"
"1259","20804"
"1260","4232"
"1261","7788"
"1262","10904"
"1263","10572"
"1264","2649"
"1265","32026"
"1266","14151"
"1267","8988"
"1268","3180"
"1269","6894"
"1270","41426"
"1271","8868"
"1272","8157"
"1273","2645"
"1274","8324"
"1275","11350"
"1276","11353"
"1277","4099"
"1278","15087"
"1279","2377"
"1280","3253"
"1281","3811"
"1282","12139"
"1283","4941"
"1284","5529"
"1285","10991"
"1286","2165"
"1287","9106"
"1288","16054"
"1289","2748"
"1290","2430"
"1291","31280"
"1292","6355"
"1293","10028"
"1295","3385"
"1296","6556"
"1297","4412"
"1298","6138"
"1299","7150"
"1300","3591"
"1301","3834"
"1302","12267"
"1303","3607"
"1304","15558"
"1305","2343"
"1306","1083"
"1307","21888"
"1308","24"
"1309","31"
"1310","372"
"1311","148"
"1312","330"
"1313","107"
"1314","44"
"1315","65"
"1316","48"
"1317","322"
"1318","171"
"1319","24"
"1320","13401"
"1321","7476"
"1322","283"
"1323","424"
"1324","232"
"1325","272"
"1326","581"
"1327","3021"
"1328","266"
"1329","348"
"1330","921"
"1331","397"
"1332","733"
"1333","11160"
"1334","2769"
"1335","207"
"1336","450"
"1337","670"
"1339","10022"
"1340","2231"
"1341","383"
"1342","3289"
"1343","9141"
"1344","4414"
"1345","8569"
"1346","1708"
"1347","7450"
"1348","3741"
"1349","119"
"1350","5420"
"1351","396"
"1352","772"
"1353","2129"
"1354","3793"
"1355","785"
"1356","19324"
"1357","8043"
"1358","13451"
"1359","3463"
"1360","53"
"1361","1591"
"1363","1680"
"1364","91"
"1365","1139"
"1366","1960"
"1367","8581"
"1368","41"
"1369","95"
"1370","15579"
"1371","9758"
"1372","10862"
"1373","7427"
"1374","15893"
"1375","10813"
"1376","13098"
"1377","12841"
"1378","6755"
"1379","3010"
"1380","15630"
"1381","3670"
"1382","998"
"1383","142"
"1384","127"
"1385","6053"
"1386","29"
"1387","22168"
"1388","4501"
"1389","1965"
"1390","1623"
"1391","17230"
"1392","1728"
"1393","22319"
"1394","15483"
"1395","2269"
"1396","12385"
"1397","615"
"1398","833"
"1399","1456"
"1400","32"
"1401","1483"
"1404","645"
"1405","8752"
"1406","350"
"1407","16067"
"1408","12419"
"1409","5998"
"1410","751"
"1411","5968"
"1412","278"
"1413","373"
"1414","1648"
"1415","271"
"1416","5017"
"1417","753"
"1419","1356"
"1420","81"
"1421","194"
"1422","2820"
"1423","186"
"1424","25"
"1425","2125"
"1426","245"
"1427","769"
"1428","324"
"1429","3431"
"1430","200"
"1431","2931"
"1432","1308"
"1433","67"
"1434","60"
"1436","68"
"1437","317"
"1438","5933"
"1439","335"
"1440","727"
"1441","5970"
"1442","710"
"1443","23"
"1444","135"
"1445","1290"
"1446","2237"
"1447","599"
"1448","50"
"1449","5957"
"1450","284"
"1453","1560"
"1454","755"
"1455","176"
"1456","525"
"1457","2747"
"1458","224"
"1459","3555"
"1460","786"
"1461","2483"
"1462","20"
"1463","354"
"1464","4022"
"1465","999"
"1466","10585"
"1467","28"
"1468","1146"
"1470","53"
"1471","91"
"1472","400"
"1473","231"
"1474","1755"
"1475","779"
"1476","5779"
"1477","352"
"1479","7896"
"1480","1921"
"1482","511"
"1483","2641"
"1484","1034"
"1485","16832"
"1486","87"
"1487","1608"
"1488","3452"
"1489","393"
"1490","320"
"1493","219"
"1495","715"
"1496","346"
"1497","705"
"1498","1223"
"1499","5781"
"1500","14487"
"1501","191"
"1502","246"
"1503","1287"
"1504","137"
"1507","372"
"1508","202"
"1509","189"
"1510","23"
"1511","153"
"1513","8252"
"1514","132"
"1515","3577"
"1516","464"
"1517","22074"
"1518","3056"
"1519","120"
"1520","144"
"1522","36"
"1523","351"
"1524","20"
"1525","335"
"1526","777"
"1527","27660"
"1528","28"
"1529","234"
"1531","72"
"1532","62"
"1533","311"
"1534","86"
"1535","751"
"1537","3876"
"1538","122"
"1539","279"
"1541","2118"
"1542","2152"
"1543","72"
"1544","14530"
"1545","624"
"1546","407"
"1547","259"
"1548","38"
"1549","129"
"1550","686"
"1551","311"
"1552","14110"
"1553","32"
"1554","1307"
"1555","68"
"1556","5326"
"1557","18"
"1558","32"
"1559","9"
"1561","40"
"1562","9144"
"1563","216"
"1564","270"
"1565","244"
"1566","5024"
"1567","78"
"1568","6"
"1569","9955"
"1570","305"
"1571","459"
"1572","585"
"1573","18460"
"1574","116"
"1575","151"
"1577","35"
"1578","19"
"1579","33"
"1580","35580"
"1581","610"
"1582","477"
"1583","244"
"1584","19874"
"1585","207"
"1586","6692"
"1587","6713"
"1588","3983"
"1589","5044"
"1590","6687"
"1591","5255"
"1592","1375"
"1593","1583"
"1594","2552"
"1595","941"
"1596","481"
"1597","10362"
"1598","893"
"1599","519"
"1600","671"
"1601","637"
"1602","424"
"1603","3072"
"1604","758"
"1605","893"
"1606","855"
"1608","14169"
"1609","696"
"1610","21349"
"1611","2528"
"1612","443"
"1613","253"
"1614","4529"
"1615","2405"
"1616","3890"
"1617","26836"
"1619","4702"
"1620","4404"
"1621","656"
"1622","57"
"1623","1019"
"1624","467"
"1625","15373"
"1626","747"
"1627","2562"
"1628","39"
"1629","912"
"1630","18"
"1631","480"
"1632","172"
"1633","2400"
"1635","5570"
"1636","78"
"1639","13933"
"1640","502"
"1641","15323"
"1642","693"
"1643","2624"
"1644","7418"
"1645","11458"
"1646","795"
"1647","677"
"1648","1560"
"1649","1473"
"1650","426"
"1651","145"
"1652","74"
"1653","18573"
"1654","625"
"1655","679"
"1656","127"
"1657","153"
"1658","1804"
"1659","92"
"1660","1234"
"1661","611"
"1662","209"
"1663","8001"
"1664","64"
"1665","3208"
"1666","138"
"1667","1058"
"1668","290"
"1669","310"
"1670","719"
"1671","253"
"1672","3807"
"1673","13491"
"1674","11164"
"1675","118"
"1676","15341"
"1677","168"
"1678","4495"
"1679","180"
"1680","6854"
"1681","2023"
"1682","24372"
"1683","1893"
"1684","609"
"1685","83"
"1686","953"
"1687","4572"
"1688","3676"
"1689","1985"
"1690","10932"
"1692","114"
"1693","4765"
"1694","3026"
"1695","200"
"1696","251"
"1697","22"
"1698","49"
"1699","1163"
"1701","3058"
"1702","3849"
"1703","676"
"1704","28324"
"1705","14"
"1706","13"
"1707","2697"
"1708","15"
"1709","19"
"1710","22"
"1711","4712"
"1713","2267"
"1714","36"
"1715","93"
"1716","28"
"1717","6872"
"1718","46"
"1719","3756"
"1720","57"
"1721","32238"
"1722","11907"
"1723","54"
"1724","33"
"1725","142"
"1726","1994"
"1727","2181"
"1728","231"
"1729","11557"
"1730","1754"
"1731","749"
"1732","20725"
"1733","550"
"1734","1854"
"1735","2924"
"1738","14"
"1739","623"
"1740","14"
"1742","26"
"1743","53"
"1744","477"
"1746","390"
"1747","10608"
"1748","11759"
"1749","94"
"1750","353"
"1752","1700"
"1753","2358"
"1754","3738"
"1755","633"
"1756","476"
"1757","449"
"1759","371"
"1760","2658"
"1762","1428"
"1764","12"
"1765","22"
"1767","217"
"1768","37"
"1769","2702"
"1770","205"
"1771","352"
"1772","2803"
"1773","108"
"1774","13"
"1776","14"
"1777","13384"
"1779","5972"
"1780","135"
"1781","8"
"1782","36"
"1783","1285"
"1784","21684"
"1785","1280"
"1787","22"
"1788","683"
"1789","14"
"1791","497"
"1792","4464"
"1793","121"
"1794","1218"
"1795","54"
"1796","37"
"1797","1859"
"1798","303"
"1799","2199"
"1801","5857"
"1804","762"
"1805","7494"
"1806","1018"
"1807","159"
"1809","1046"
"1810","3916"
"1811","82"
"1812","217"
"1814","236"
"1815","9"
"1816","713"
"1817","87"
"1819","19"
"1820","61"
"1821","1628"
"1822","169"
"1824","487"
"1825","202"
"1826","419"
"1827","1022"
"1829","278"
"1830","11"
"1831","7463"
"1832","48"
"1833","2389"
"1834","4521"
"1835","4823"
"1836","1533"
"1837","488"
"1839","522"
"1840","1586"
"1841","750"
"1842","23"
"1843","39"
"1844","637"
"1845","2417"
"1846","306"
"1848","1457"
"1849","49"
"1850","104"
"1851","14"
"1852","13"
"1853","160"
"1854","403"
"1855","796"
"1856","597"
"1857","230"
"1858","1286"
"1859","375"
"1860","503"
"1861","104"
"1862","2061"
"1863","1033"
"1864","109"
"1865","406"
"1866","1703"
"1867","261"
"1869","444"
"1870","384"
"1871","70"
"1872","73"
"1873","2702"
"1874","184"
"1875","1054"
"1876","11639"
"1877","47"
"1878","143"
"1879","242"
"1880","283"
"1881","603"
"1882","7373"
"1883","5085"
"1884","7852"
"1885","4349"
"1886","73"
"1887","560"
"1888","2953"
"1889","1621"
"1890","65"
"1891","101"
"1892","4181"
"1893","185"
"1894","4913"
"1895","3140"
"1896","274"
"1897","1044"
"1898","113"
"1899","87"
"1900","712"
"1901","72"
"1902","281"
"1903","57"
"1904","936"
"1905","46"
"1906","249"
"1907","7941"
"1908","42"
"1909","11469"
"1910","310"
"1911","6762"
"1912","7885"
"1913","1742"
"1914","2727"
"1915","32"
"1916","2978"
"1917","21103"
"1918","8505"
"1919","868"
"1920","3731"
"1921","9204"
"1922","229"
"1923","24582"
"1924","2304"
"1925","323"
"1926","182"
"1927","2600"
"1928","162"
"1929","735"
"1930","72"
"1931","1901"
"1932","283"
"1933","206"
"1934","861"
"1935","920"
"1936","731"
"1937","551"
"1938","1090"
"1939","1834"
"1940","708"
"1941","834"
"1942","917"
"1943","532"
"1944","2941"
"1945","5644"
"1946","1299"
"1947","8492"
"1948","1324"
"1949","2123"
"1950","3449"
"1951","2174"
"1952","6302"
"1953","8571"
"1954","14865"
"1955","4900"
"1956","4370"
"1957","6721"
"1958","5079"
"1959","5016"
"1960","7078"
"1961","24591"
"1962","8317"
"1963","2314"
"1964","2284"
"1965","6176"
"1966","1656"
"1967","8305"
"1968","21158"
"1969","2176"
"1970","2333"
"1971","1743"
"1972","1416"
"1973","1358"
"1974","3825"
"1975","1674"
"1976","1350"
"1977","1246"
"1978","1107"
"1979","1191"
"1980","1024"
"1981","1192"
"1982","6325"
"1983","1626"
"1984","1060"
"1985","974"
"1986","915"
"1987","600"
"1988","305"
"1989","182"
"1990","152"
"1991","2286"
"1992","1189"
"1993","956"
"1994","9026"
"1995","1485"
"1996","1107"
"1997","13359"
"1998","1022"
"1999","1049"
"2000","17620"
"2001","13080"
"2002","8832"
"2003","11200"
"2004","4571"
"2005","10401"
"2006","12999"
"2007","400"
"2008","103"
"2009","4080"
"2010","5437"
"2011","19446"
"2012","19724"
"2013","5171"
"2014","1848"
"2015","2512"
"2016","854"
"2017","1004"
"2018","7257"
"2019","11611"
"2020","7710"
"2021","9039"
"2022","2801"
"2023","10141"
"2024","816"
"2025","2278"
"2026","1160"
"2027","1047"
"2028","37110"
"2029","499"
"2030","38"
"2031","256"
"2032","238"
"2033","1415"
"2034","2182"
"2035","324"
"2036","1074"
"2037","425"
"2038","1230"
"2039","64"
"2040","799"
"2041","856"
"2042","2413"
"2043","1118"
"2044","296"
"2045","416"
"2046","5213"
"2047","157"
"2048","1563"
"2049","204"
"2050","1034"
"2051","888"
"2052","2225"
"2053","4509"
"2054","16510"
"2055","212"
"2056","175"
"2057","740"
"2058","8680"
"2059","3048"
"2060","2514"
"2061","130"
"2062","435"
"2063","78"
"2064","7371"
