filename,classe,xmin,ymin,xmax,ymax,imagetteName
image_2019-06-14_18-17-42.jpg,corneille,582,307,590,318,image_2019-06-14_18-17-42_corneille_948.JPG
image_2019-06-14_18-17-42.jpg,ground,571,305,579,316,image_2019-06-14_18-17-42_ground_949.JPG
image_2019-06-14_18-17-42.jpg,corneille,633,297,640,306,image_2019-06-14_18-17-42_corneille_950.JPG
image_2019-06-14_18-17-42.jpg,ground,641,295,648,304,image_2019-06-14_18-17-42_ground_951.JPG
image_2019-06-14_18-17-59.jpg,corneille,911,265,919,273,image_2019-06-14_18-17-59_corneille_952.JPG
image_2019-06-14_18-17-59.jpg,ground,901,263,909,271,image_2019-06-14_18-17-59_ground_953.JPG
image_2019-06-14_18-17-59.jpg,corneille,585,282,592,291,image_2019-06-14_18-17-59_corneille_954.JPG
image_2019-06-14_18-17-59.jpg,ground,594,280,601,289,image_2019-06-14_18-17-59_ground_955.JPG
image_2019-06-14_18-18-16.jpg,lapin,648,300,666,312,image_2019-06-14_18-18-16_lapin_956.JPG
image_2019-06-14_18-18-16.jpg,ground,629,298,647,310,image_2019-06-14_18-18-16_ground_957.JPG
image_2019-06-14_18-18-16.jpg,corneille,900,258,909,269,image_2019-06-14_18-18-16_corneille_958.JPG
image_2019-06-14_18-18-16.jpg,ground,889,256,898,267,image_2019-06-14_18-18-16_ground_959.JPG
image_2019-06-14_18-18-16.jpg,corneille,334,387,347,407,image_2019-06-14_18-18-16_corneille_960.JPG
image_2019-06-14_18-18-16.jpg,ground,319,385,332,405,image_2019-06-14_18-18-16_ground_961.JPG
image_2019-06-14_18-18-32.jpg,corneille,227,413,241,429,image_2019-06-14_18-18-32_corneille_962.JPG
image_2019-06-14_18-18-32.jpg,ground,211,411,225,427,image_2019-06-14_18-18-32_ground_963.JPG
image_2019-06-14_18-18-32.jpg,corneille,964,246,972,257,image_2019-06-14_18-18-32_corneille_964.JPG
image_2019-06-14_18-18-32.jpg,ground,955,244,963,255,image_2019-06-14_18-18-32_ground_965.JPG
image_2019-06-14_18-18-32.jpg,corneille,603,280,610,285,image_2019-06-14_18-18-32_corneille_966.JPG
image_2019-06-14_18-18-32.jpg,ground,594,278,601,283,image_2019-06-14_18-18-32_ground_967.JPG
image_2019-06-14_18-18-49.jpg,corneille,220,435,252,459,image_2019-06-14_18-18-49_corneille_968.JPG
image_2019-06-14_18-18-49.jpg,ground,254,433,286,457,image_2019-06-14_18-18-49_ground_969.JPG
image_2019-06-14_18-18-49.jpg,corneille,625,277,635,285,image_2019-06-14_18-18-49_corneille_970.JPG
image_2019-06-14_18-18-49.jpg,ground,638,275,648,283,image_2019-06-14_18-18-49_ground_971.JPG
image_2019-06-14_18-18-49.jpg,corneille,993,238,1006,248,image_2019-06-14_18-18-49_corneille_972.JPG
image_2019-06-14_18-18-49.jpg,ground,978,236,991,246,image_2019-06-14_18-18-49_ground_973.JPG
image_2019-06-14_18-19-06.jpg,corneille,625,277,634,285,image_2019-06-14_18-19-06_corneille_974.JPG
image_2019-06-14_18-19-06.jpg,ground,613,275,622,283,image_2019-06-14_18-19-06_ground_975.JPG
image_2019-06-14_18-19-23.jpg,corneille,626,277,634,284,image_2019-06-14_18-19-23_corneille_976.JPG
image_2019-06-14_18-19-23.jpg,ground,616,275,624,282,image_2019-06-14_18-19-23_ground_977.JPG
image_2019-06-14_18-19-39.jpg,corneille,599,279,606,287,image_2019-06-14_18-19-39_corneille_978.JPG
image_2019-06-14_18-19-39.jpg,ground,590,277,597,285,image_2019-06-14_18-19-39_ground_979.JPG
image_2019-06-14_18-19-56.jpg,corneille,601,279,608,287,image_2019-06-14_18-19-56_corneille_980.JPG
image_2019-06-14_18-19-56.jpg,ground,610,277,617,285,image_2019-06-14_18-19-56_ground_981.JPG
image_2019-06-14_18-20-13.jpg,corneille,577,282,585,288,image_2019-06-14_18-20-13_corneille_982.JPG
image_2019-06-14_18-20-13.jpg,ground,587,280,595,286,image_2019-06-14_18-20-13_ground_983.JPG
image_2019-06-14_18-20-29.jpg,corneille,580,282,586,288,image_2019-06-14_18-20-29_corneille_984.JPG
image_2019-06-14_18-20-29.jpg,ground,571,280,577,286,image_2019-06-14_18-20-29_ground_985.JPG
image_2019-06-14_18-20-46.jpg,corneille,592,280,600,286,image_2019-06-14_18-20-46_corneille_986.JPG
image_2019-06-14_18-20-46.jpg,ground,581,278,589,284,image_2019-06-14_18-20-46_ground_987.JPG
image_2019-06-14_18-20-46.jpg,corneille,703,264,708,270,image_2019-06-14_18-20-46_corneille_988.JPG
image_2019-06-14_18-20-46.jpg,ground,696,262,701,268,image_2019-06-14_18-20-46_ground_989.JPG
image_2019-06-14_19-34-14.jpg,chevreuil,1118,205,1135,217,image_2019-06-14_19-34-14_chevreuil_990.JPG
image_2019-06-14_19-34-14.jpg,ground,1100,203,1117,215,image_2019-06-14_19-34-14_ground_991.JPG
image_2019-06-14_19-34-31.jpg,chevreuil,1118,205,1138,218,image_2019-06-14_19-34-31_chevreuil_992.JPG
image_2019-06-14_19-34-31.jpg,ground,1097,203,1117,216,image_2019-06-14_19-34-31_ground_993.JPG
image_2019-06-14_19-34-48.jpg,chevreuil,1117,204,1137,220,image_2019-06-14_19-34-48_chevreuil_994.JPG
image_2019-06-14_19-34-48.jpg,ground,1095,202,1115,218,image_2019-06-14_19-34-48_ground_995.JPG
