filename,classe,xmin,ymin,xmax,ymax,imagetteName
image_2019-06-14_16-48-24.jpg,ground,742,249,750,257,image_2019-06-14_16-48-24_ground_73.JPG
image_2019-06-14_16-48-40.jpg,corneille,752,251,759,259,image_2019-06-14_16-48-40_corneille_74.JPG
image_2019-06-14_16-48-40.jpg,ground,742,249,749,257,image_2019-06-14_16-48-40_ground_75.JPG
image_2019-06-14_16-48-57.jpg,corneille,752,251,759,258,image_2019-06-14_16-48-57_corneille_76.JPG
image_2019-06-14_16-48-57.jpg,ground,743,249,750,256,image_2019-06-14_16-48-57_ground_77.JPG
image_2019-06-14_16-49-14.jpg,corneille,751,250,761,259,image_2019-06-14_16-49-14_corneille_78.JPG
image_2019-06-14_16-49-14.jpg,ground,739,248,749,257,image_2019-06-14_16-49-14_ground_79.JPG
image_2019-06-14_16-49-31.jpg,corneille,754,251,759,258,image_2019-06-14_16-49-31_corneille_80.JPG
image_2019-06-14_16-49-31.jpg,ground,747,249,752,256,image_2019-06-14_16-49-31_ground_81.JPG
image_2019-06-14_16-49-47.jpg,corneille,754,251,761,258,image_2019-06-14_16-49-47_corneille_82.JPG
image_2019-06-14_16-49-47.jpg,ground,745,249,752,256,image_2019-06-14_16-49-47_ground_83.JPG
image_2019-06-14_16-50-04.jpg,corneille,778,248,788,255,image_2019-06-14_16-50-04_corneille_84.JPG
image_2019-06-14_16-50-04.jpg,ground,766,246,776,253,image_2019-06-14_16-50-04_ground_85.JPG
image_2019-06-14_16-50-21.jpg,faisan,963,318,978,330,image_2019-06-14_16-50-21_faisan_86.JPG
image_2019-06-14_16-50-21.jpg,ground,946,316,961,328,image_2019-06-14_16-50-21_ground_87.JPG
image_2019-06-14_16-50-21.jpg,corneille,797,236,805,244,image_2019-06-14_16-50-21_corneille_88.JPG
image_2019-06-14_16-50-21.jpg,ground,787,234,795,242,image_2019-06-14_16-50-21_ground_89.JPG
image_2019-06-14_16-50-37.jpg,faisan,1059,310,1078,343,image_2019-06-14_16-50-37_faisan_90.JPG
image_2019-06-14_16-50-37.jpg,ground,1080,308,1099,341,image_2019-06-14_16-50-37_ground_91.JPG
image_2019-06-14_16-50-54.jpg,faisan,958,356,975,373,image_2019-06-14_16-50-54_faisan_92.JPG
image_2019-06-14_16-50-54.jpg,ground,938,354,955,371,image_2019-06-14_16-50-54_ground_93.JPG
image_2019-06-14_16-50-54.jpg,faisan,1042,320,1065,346,image_2019-06-14_16-50-54_faisan_94.JPG
image_2019-06-14_16-50-54.jpg,ground,1065,318,1088,344,image_2019-06-14_16-50-54_ground_95.JPG
image_2019-06-14_16-51-11.jpg,faisan,1018,363,1036,376,image_2019-06-14_16-51-11_faisan_96.JPG
image_2019-06-14_16-51-11.jpg,ground,997,361,1015,374,image_2019-06-14_16-51-11_ground_97.JPG
image_2019-06-14_16-51-11.jpg,faisan,1183,328,1210,353,image_2019-06-14_16-51-11_faisan_98.JPG
image_2019-06-14_16-51-11.jpg,ground,1156,326,1183,351,image_2019-06-14_16-51-11_ground_99.JPG
image_2019-06-14_16-51-27.jpg,faisan,1170,323,1233,356,image_2019-06-14_16-51-27_faisan_100.JPG
image_2019-06-14_16-51-27.jpg,ground,1168,290,1231,323,image_2019-06-14_16-51-27_ground_101.JPG
image_2019-06-14_16-51-27.jpg,faisan,1132,359,1169,393,image_2019-06-14_16-51-27_faisan_102.JPG
image_2019-06-14_16-51-27.jpg,ground,1095,357,1132,391,image_2019-06-14_16-51-27_ground_103.JPG
image_2019-06-14_16-51-44.jpg,faisan,1118,414,1148,447,image_2019-06-14_16-51-44_faisan_104.JPG
image_2019-06-14_16-51-44.jpg,ground,1088,412,1118,445,image_2019-06-14_16-51-44_ground_105.JPG
image_2019-06-14_16-51-44.jpg,faisan,1201,322,1248,355,image_2019-06-14_16-51-44_faisan_106.JPG
image_2019-06-14_16-51-44.jpg,ground,1156,320,1203,353,image_2019-06-14_16-51-44_ground_107.JPG
image_2019-06-14_17-15-56.jpg,corneille,847,247,856,257,image_2019-06-14_17-15-56_corneille_108.JPG
image_2019-06-14_17-15-56.jpg,ground,836,245,845,255,image_2019-06-14_17-15-56_ground_109.JPG
image_2019-06-14_17-16-13.jpg,corneille,848,248,857,257,image_2019-06-14_17-16-13_corneille_110.JPG
image_2019-06-14_17-16-13.jpg,ground,836,246,845,255,image_2019-06-14_17-16-13_ground_111.JPG
image_2019-06-14_17-16-30.jpg,corneille,849,250,858,257,image_2019-06-14_17-16-30_corneille_112.JPG
image_2019-06-14_17-16-30.jpg,ground,838,248,847,255,image_2019-06-14_17-16-30_ground_113.JPG
image_2019-06-14_17-16-46.jpg,corneille,892,244,901,253,image_2019-06-14_17-16-46_corneille_114.JPG
image_2019-06-14_17-16-46.jpg,ground,881,242,890,251,image_2019-06-14_17-16-46_ground_115.JPG
image_2019-06-14_17-17-03.jpg,corneille,924,243,933,252,image_2019-06-14_17-17-03_corneille_116.JPG
image_2019-06-14_17-17-03.jpg,ground,913,241,922,250,image_2019-06-14_17-17-03_ground_117.JPG
image_2019-06-14_17-41-49.jpg,lapin,348,353,376,376,image_2019-06-14_17-41-49_lapin_118.JPG
image_2019-06-14_17-41-49.jpg,ground,375,351,403,374,image_2019-06-14_17-41-49_ground_119.JPG
image_2019-06-14_17-42-39.jpg,lapin,187,362,202,378,image_2019-06-14_17-42-39_lapin_120.JPG
image_2019-06-14_17-42-39.jpg,ground,204,360,219,376,image_2019-06-14_17-42-39_ground_121.JPG
image_2019-06-14_17-52-23.jpg,lapin,235,348,247,363,image_2019-06-14_17-52-23_lapin_122.JPG
image_2019-06-14_17-52-23.jpg,ground,249,346,261,361,image_2019-06-14_17-52-23_ground_123.JPG
image_2019-06-14_17-53-30.jpg,lapin,246,355,260,377,image_2019-06-14_17-53-30_lapin_124.JPG
image_2019-06-14_17-53-30.jpg,ground,262,353,276,375,image_2019-06-14_17-53-30_ground_125.JPG
image_2019-06-14_17-53-47.jpg,lapin,244,357,260,380,image_2019-06-14_17-53-47_lapin_126.JPG
image_2019-06-14_17-53-47.jpg,ground,262,355,278,378,image_2019-06-14_17-53-47_ground_127.JPG
image_2019-06-14_17-54-03.jpg,lapin,218,357,232,381,image_2019-06-14_17-54-03_lapin_128.JPG
image_2019-06-14_17-54-03.jpg,ground,234,355,248,379,image_2019-06-14_17-54-03_ground_129.JPG
image_2019-06-14_17-54-20.jpg,lapin,223,356,236,378,image_2019-06-14_17-54-20_lapin_130.JPG
image_2019-06-14_17-54-20.jpg,ground,238,354,251,376,image_2019-06-14_17-54-20_ground_131.JPG
image_2019-06-14_17-54-37.jpg,lapin,222,355,235,379,image_2019-06-14_17-54-37_lapin_132.JPG
image_2019-06-14_17-54-37.jpg,ground,236,353,249,377,image_2019-06-14_17-54-37_ground_133.JPG
image_2019-06-14_17-54-53.jpg,lapin,223,357,236,382,image_2019-06-14_17-54-53_lapin_134.JPG
image_2019-06-14_17-54-53.jpg,ground,238,355,251,380,image_2019-06-14_17-54-53_ground_135.JPG
image_2019-06-14_17-55-10.jpg,lapin,218,354,242,379,image_2019-06-14_17-55-10_lapin_136.JPG
image_2019-06-14_17-55-10.jpg,ground,242,352,266,377,image_2019-06-14_17-55-10_ground_137.JPG
image_2019-06-14_18-09-55.jpg,lapin,9,397,28,425,image_2019-06-14_18-09-55_lapin_138.JPG
image_2019-06-14_18-09-55.jpg,ground,29,395,48,423,image_2019-06-14_18-09-55_ground_139.JPG
image_2019-06-14_18-10-12.jpg,lapin,8,399,33,424,image_2019-06-14_18-10-12_lapin_140.JPG
image_2019-06-14_18-10-12.jpg,ground,33,397,58,422,image_2019-06-14_18-10-12_ground_141.JPG
image_2019-06-14_18-10-29.jpg,lapin,15,400,31,425,image_2019-06-14_18-10-29_lapin_142.JPG
image_2019-06-14_18-10-29.jpg,ground,32,398,48,423,image_2019-06-14_18-10-29_ground_143.JPG
image_2019-06-14_18-11-02.jpg,lapin,321,381,336,398,image_2019-06-14_18-11-02_lapin_144.JPG
image_2019-06-14_18-11-02.jpg,ground,338,379,353,396,image_2019-06-14_18-11-02_ground_145.JPG
image_2019-06-14_18-11-19.jpg,lapin,318,382,340,401,image_2019-06-14_18-11-19_lapin_146.JPG
image_2019-06-14_18-11-19.jpg,ground,340,380,362,399,image_2019-06-14_18-11-19_ground_147.JPG
image_2019-06-14_18-11-35.jpg,lapin,318,377,337,401,image_2019-06-14_18-11-35_lapin_148.JPG
image_2019-06-14_18-11-35.jpg,ground,339,375,358,399,image_2019-06-14_18-11-35_ground_149.JPG
image_2019-06-14_18-11-52.jpg,lapin,304,373,337,405,image_2019-06-14_18-11-52_lapin_150.JPG
image_2019-06-14_18-11-52.jpg,ground,337,371,370,403,image_2019-06-14_18-11-52_ground_151.JPG
image_2019-06-14_18-12-09.jpg,lapin,313,375,337,405,image_2019-06-14_18-12-09_lapin_152.JPG
image_2019-06-14_18-12-09.jpg,ground,336,373,360,403,image_2019-06-14_18-12-09_ground_153.JPG
image_2019-06-14_18-12-25.jpg,lapin,312,374,338,402,image_2019-06-14_18-12-25_lapin_154.JPG
image_2019-06-14_18-12-25.jpg,ground,338,372,364,400,image_2019-06-14_18-12-25_ground_155.JPG
image_2019-06-14_18-14-22.jpg,corneille,533,290,549,299,image_2019-06-14_18-14-22_corneille_156.JPG
image_2019-06-14_18-14-22.jpg,ground,515,288,531,297,image_2019-06-14_18-14-22_ground_157.JPG
image_2019-06-14_18-14-39.jpg,corneille,545,288,554,298,image_2019-06-14_18-14-39_corneille_158.JPG
image_2019-06-14_18-14-39.jpg,ground,534,286,543,296,image_2019-06-14_18-14-39_ground_159.JPG
image_2019-06-14_18-14-55.jpg,corneille,506,296,516,304,image_2019-06-14_18-14-55_corneille_160.JPG
image_2019-06-14_18-14-55.jpg,ground,494,294,504,302,image_2019-06-14_18-14-55_ground_161.JPG
image_2019-06-14_18-14-55.jpg,corneille,520,293,527,300,image_2019-06-14_18-14-55_corneille_162.JPG
image_2019-06-14_18-14-55.jpg,ground,529,291,536,298,image_2019-06-14_18-14-55_ground_163.JPG
image_2019-06-14_18-15-29.jpg,corneille,495,297,503,304,image_2019-06-14_18-15-29_corneille_164.JPG
image_2019-06-14_18-15-29.jpg,ground,485,295,493,302,image_2019-06-14_18-15-29_ground_165.JPG
image_2019-06-14_18-15-29.jpg,corneille,523,302,529,310,image_2019-06-14_18-15-29_corneille_166.JPG
image_2019-06-14_18-15-29.jpg,ground,531,299,537,307,image_2019-06-14_18-15-29_ground_167.JPG
image_2019-06-14_18-16-19.jpg,lapin,284,451,314,498,image_2019-06-14_18-16-19_lapin_168.JPG
image_2019-06-14_18-16-19.jpg,ground,315,450,345,497,image_2019-06-14_18-16-19_ground_169.JPG
image_2019-06-14_18-16-36.jpg,lapin,962,355,995,386,image_2019-06-14_18-16-36_lapin_170.JPG
image_2019-06-14_18-16-36.jpg,ground,995,353,1028,384,image_2019-06-14_18-16-36_ground_171.JPG
image_2019-06-14_18-16-52.jpg,lapin,955,347,981,375,image_2019-06-14_18-16-52_lapin_172.JPG
image_2019-06-14_18-16-52.jpg,ground,981,345,1007,373,image_2019-06-14_18-16-52_ground_173.JPG
image_2019-06-14_18-16-52.jpg,corneille,524,320,538,334,image_2019-06-14_18-16-52_corneille_174.JPG
image_2019-06-14_18-16-52.jpg,ground,509,318,523,332,image_2019-06-14_18-16-52_ground_175.JPG
image_2019-06-14_18-16-52.jpg,corneille,764,293,778,307,image_2019-06-14_18-16-52_corneille_176.JPG
image_2019-06-14_18-16-52.jpg,ground,748,291,762,305,image_2019-06-14_18-16-52_ground_177.JPG
image_2019-06-14_18-17-09.jpg,corneille,508,333,522,349,image_2019-06-14_18-17-09_corneille_178.JPG
image_2019-06-14_18-17-09.jpg,ground,492,331,506,347,image_2019-06-14_18-17-09_ground_179.JPG
image_2019-06-14_18-17-09.jpg,corneille,868,282,884,297,image_2019-06-14_18-17-09_corneille_180.JPG
image_2019-06-14_18-17-09.jpg,ground,850,280,866,295,image_2019-06-14_18-17-09_ground_181.JPG
image_2019-06-14_18-17-09.jpg,corneille,589,305,598,316,image_2019-06-14_18-17-09_corneille_182.JPG
image_2019-06-14_18-17-09.jpg,ground,578,303,587,314,image_2019-06-14_18-17-09_ground_183.JPG
image_2019-06-14_18-17-09.jpg,corneille,607,301,617,310,image_2019-06-14_18-17-09_corneille_184.JPG
image_2019-06-14_18-17-09.jpg,ground,619,299,629,308,image_2019-06-14_18-17-09_ground_185.JPG
image_2019-06-14_18-17-26.jpg,lapin,722,297,744,319,image_2019-06-14_18-17-26_lapin_186.JPG
image_2019-06-14_18-17-26.jpg,ground,743,295,765,317,image_2019-06-14_18-17-26_ground_187.JPG
image_2019-06-14_18-17-26.jpg,corneille,908,272,918,285,image_2019-06-14_18-17-26_corneille_188.JPG
image_2019-06-14_18-17-26.jpg,ground,896,270,906,283,image_2019-06-14_18-17-26_ground_189.JPG
image_2019-06-14_18-17-26.jpg,corneille,497,345,510,356,image_2019-06-14_18-17-26_corneille_190.JPG
image_2019-06-14_18-17-26.jpg,ground,483,343,496,354,image_2019-06-14_18-17-26_ground_191.JPG
image_2019-06-14_18-17-26.jpg,corneille,580,306,591,317,image_2019-06-14_18-17-26_corneille_192.JPG
image_2019-06-14_18-17-26.jpg,ground,567,304,578,315,image_2019-06-14_18-17-26_ground_193.JPG
image_2019-06-14_18-17-26.jpg,corneille,618,300,629,310,image_2019-06-14_18-17-26_corneille_194.JPG
image_2019-06-14_18-17-26.jpg,ground,631,298,642,308,image_2019-06-14_18-17-26_ground_195.JPG
image_2019-06-14_18-17-42.jpg,lapin,737,291,752,306,image_2019-06-14_18-17-42_lapin_196.JPG
image_2019-06-14_18-17-42.jpg,ground,754,289,769,304,image_2019-06-14_18-17-42_ground_197.JPG
image_2019-06-14_18-17-42.jpg,corneille,930,263,936,273,image_2019-06-14_18-17-42_corneille_198.JPG
image_2019-06-14_18-17-42.jpg,ground,922,261,928,271,image_2019-06-14_18-17-42_ground_199.JPG
image_2019-06-14_18-17-42.jpg,corneille,499,347,506,364,image_2019-06-14_18-17-42_corneille_200.JPG
image_2019-06-14_18-17-42.jpg,ground,489,345,496,362,image_2019-06-14_18-17-42_ground_201.JPG
image_2019-06-14_18-17-42.jpg,corneille,582,307,590,318,image_2019-06-14_18-17-42_corneille_202.JPG
image_2019-06-14_18-17-42.jpg,ground,571,305,579,316,image_2019-06-14_18-17-42_ground_203.JPG
image_2019-06-14_18-17-42.jpg,corneille,633,297,640,306,image_2019-06-14_18-17-42_corneille_204.JPG
image_2019-06-14_18-17-42.jpg,ground,641,295,648,304,image_2019-06-14_18-17-42_ground_205.JPG
image_2019-06-14_18-17-59.jpg,corneille,911,265,919,273,image_2019-06-14_18-17-59_corneille_206.JPG
image_2019-06-14_18-17-59.jpg,ground,901,263,909,271,image_2019-06-14_18-17-59_ground_207.JPG
image_2019-06-14_18-17-59.jpg,corneille,585,282,592,291,image_2019-06-14_18-17-59_corneille_208.JPG
image_2019-06-14_18-17-59.jpg,ground,594,280,601,289,image_2019-06-14_18-17-59_ground_209.JPG
image_2019-06-14_18-18-16.jpg,lapin,648,300,666,312,image_2019-06-14_18-18-16_lapin_210.JPG
image_2019-06-14_18-18-16.jpg,ground,629,298,647,310,image_2019-06-14_18-18-16_ground_211.JPG
image_2019-06-14_18-18-16.jpg,corneille,900,258,909,269,image_2019-06-14_18-18-16_corneille_212.JPG
image_2019-06-14_18-18-16.jpg,ground,889,256,898,267,image_2019-06-14_18-18-16_ground_213.JPG
image_2019-06-14_18-18-16.jpg,corneille,334,386,347,408,image_2019-06-14_18-18-16_corneille_214.JPG
image_2019-06-14_18-18-16.jpg,ground,319,384,332,406,image_2019-06-14_18-18-16_ground_215.JPG
image_2019-06-14_18-18-32.jpg,corneille,227,413,241,429,image_2019-06-14_18-18-32_corneille_216.JPG
image_2019-06-14_18-18-32.jpg,ground,211,411,225,427,image_2019-06-14_18-18-32_ground_217.JPG
image_2019-06-14_18-18-32.jpg,corneille,964,246,972,257,image_2019-06-14_18-18-32_corneille_218.JPG
image_2019-06-14_18-18-32.jpg,ground,955,244,963,255,image_2019-06-14_18-18-32_ground_219.JPG
image_2019-06-14_18-18-32.jpg,corneille,603,280,610,285,image_2019-06-14_18-18-32_corneille_220.JPG
image_2019-06-14_18-18-32.jpg,ground,594,278,601,283,image_2019-06-14_18-18-32_ground_221.JPG
image_2019-06-14_18-18-49.jpg,corneille,219,434,253,460,image_2019-06-14_18-18-49_corneille_222.JPG
image_2019-06-14_18-18-49.jpg,ground,253,432,287,458,image_2019-06-14_18-18-49_ground_223.JPG
image_2019-06-14_18-18-49.jpg,corneille,625,277,635,285,image_2019-06-14_18-18-49_corneille_224.JPG
image_2019-06-14_18-18-49.jpg,ground,638,275,648,283,image_2019-06-14_18-18-49_ground_225.JPG
image_2019-06-14_18-18-49.jpg,corneille,993,238,1006,248,image_2019-06-14_18-18-49_corneille_226.JPG
image_2019-06-14_18-18-49.jpg,ground,978,236,991,246,image_2019-06-14_18-18-49_ground_227.JPG
image_2019-06-14_18-19-06.jpg,corneille,625,277,634,285,image_2019-06-14_18-19-06_corneille_228.JPG
image_2019-06-14_18-19-06.jpg,ground,613,275,622,283,image_2019-06-14_18-19-06_ground_229.JPG
image_2019-06-14_18-19-23.jpg,corneille,626,277,634,284,image_2019-06-14_18-19-23_corneille_230.JPG
image_2019-06-14_18-19-23.jpg,ground,616,275,624,282,image_2019-06-14_18-19-23_ground_231.JPG
image_2019-06-14_18-19-39.jpg,corneille,599,279,606,287,image_2019-06-14_18-19-39_corneille_232.JPG
image_2019-06-14_18-19-39.jpg,ground,590,277,597,285,image_2019-06-14_18-19-39_ground_233.JPG
image_2019-06-14_18-19-56.jpg,corneille,601,279,608,287,image_2019-06-14_18-19-56_corneille_234.JPG
image_2019-06-14_18-19-56.jpg,ground,610,277,617,285,image_2019-06-14_18-19-56_ground_235.JPG
image_2019-06-14_18-20-13.jpg,corneille,577,282,585,288,image_2019-06-14_18-20-13_corneille_236.JPG
image_2019-06-14_18-20-13.jpg,ground,587,280,595,286,image_2019-06-14_18-20-13_ground_237.JPG
image_2019-06-14_18-20-29.jpg,corneille,580,282,586,288,image_2019-06-14_18-20-29_corneille_238.JPG
image_2019-06-14_18-20-29.jpg,ground,571,280,577,286,image_2019-06-14_18-20-29_ground_239.JPG
image_2019-06-14_18-20-46.jpg,corneille,592,280,600,286,image_2019-06-14_18-20-46_corneille_240.JPG
image_2019-06-14_18-20-46.jpg,ground,581,278,589,284,image_2019-06-14_18-20-46_ground_241.JPG
image_2019-06-14_18-20-46.jpg,corneille,703,264,708,270,image_2019-06-14_18-20-46_corneille_242.JPG
image_2019-06-14_18-20-46.jpg,ground,696,262,701,268,image_2019-06-14_18-20-46_ground_243.JPG
image_2019-06-14_19-34-14.jpg,chevreuil,1118,205,1135,217,image_2019-06-14_19-34-14_chevreuil_244.JPG
image_2019-06-14_19-34-14.jpg,ground,1100,203,1117,215,image_2019-06-14_19-34-14_ground_245.JPG
image_2019-06-14_19-34-31.jpg,chevreuil,1117,205,1139,218,image_2019-06-14_19-34-31_chevreuil_246.JPG
image_2019-06-14_19-34-31.jpg,ground,1096,203,1118,216,image_2019-06-14_19-34-31_ground_247.JPG
image_2019-06-14_19-34-48.jpg,chevreuil,1116,204,1138,220,image_2019-06-14_19-34-48_chevreuil_248.JPG
image_2019-06-14_19-34-48.jpg,ground,1094,202,1116,218,image_2019-06-14_19-34-48_ground_249.JPG
image_2019-06-14_19-35-55.jpg,chevreuil,933,228,952,240,image_2019-06-14_19-35-55_chevreuil_250.JPG
image_2019-06-14_19-35-55.jpg,ground,912,226,931,238,image_2019-06-14_19-35-55_ground_251.JPG
